Item 0:
	Name: NULL
	Disp Flags: 0x2
	Tribe: 75
	Sort Value: 281
Item 323:
	Name: GABON
	Icon id: 136
	AnimPose Name: e_gabon
	Animation Name: gabon_Z_1
	Name Message: ename_070 (Clubba)
	Description Message: ehelp_070
	Buy Price: 30
	Sell Price: 6
	HP Gain: 0
	XP Gain: 0
	Card Bag Chance: 20
	Card Shop Chance: 10
	Card Shop Bonus Seq: 0
	Card Shop Min GSW(0): 11
	Card Shop Block Duplicates: 0
	Disp Flags: 0x0
	Tribe: 94
	Sort Value: 282
Item 324:
	Name: GABON_BLK
	Icon id: 136
	AnimPose Name: e_gabon
	Animation Name: gabon_Z_1
	Name Message: ename_307 (Dark Clubba)
	Description Message: ehelp_307
	Buy Price: 25
	Sell Price: 3
	HP Gain: 0
	XP Gain: 0
	Card Bag Chance: 20
	Card Shop Chance: 10
	Card Shop Bonus Seq: 0
	Card Shop Min GSW(0): 225
	Card Shop Block Duplicates: 0
	Disp Flags: 0x2
	Tribe: 95
	Sort Value: 283
Item 325:
	Name: PAKKUN_FLOWER
	Icon id: 136
	AnimPose Name: e_pakflwr
	Animation Name: PKF_Z_1
	Name Message: ename_071 (Piranha Plant)
	Description Message: ehelp_071
	Buy Price: 15
	Sell Price: 2
	HP Gain: 0
	XP Gain: 0
	Card Bag Chance: 20
	Card Shop Chance: 10
	Card Shop Bonus Seq: 0
	Card Shop Min GSW(0): 11
	Card Shop Block Duplicates: 0
	Disp Flags: 0x0
	Tribe: 77
	Sort Value: 297
Item 326:
	Name: POISON_PAKKUN
	Icon id: 136
	AnimPose Name: e_pakflwr_p
	Animation Name: PKF_Z_1
	Name Message: ename_073 (Putrid Piranha)
	Description Message: ehelp_073
	Buy Price: 20
	Sell Price: 2
	HP Gain: 0
	XP Gain: 0
	Card Bag Chance: 20
	Card Shop Chance: 10
	Card Shop Bonus Seq: 0
	Card Shop Min GSW(0): 11
	Card Shop Block Duplicates: 0
	Disp Flags: 0x0
	Tribe: 78
	Sort Value: 298
Item 327:
	Name: ICE_PAKKUN
	Icon id: 136
	AnimPose Name: e_pakflwr_i
	Animation Name: PKF_Z_1
	Name Message: ename_076 (Frost Piranha)
	Description Message: ehelp_076
	Buy Price: 30
	Sell Price: 6
	HP Gain: 0
	XP Gain: 0
	Card Bag Chance: 20
	Card Shop Chance: 10
	Card Shop Bonus Seq: 0
	Card Shop Min GSW(0): 11
	Card Shop Block Duplicates: 0
	Disp Flags: 0x0
	Tribe: 80
	Sort Value: 299
Item 328:
	Name: PANSY
	Icon id: 136
	AnimPose Name: e_pansy
	Animation Name: pansy__Z_1
	Name Message: ename_079 (Crazee Dayzee)
	Description Message: ehelp_079
	Buy Price: 20
	Sell Price: 2
	HP Gain: 0
	XP Gain: 0
	Card Bag Chance: 20
	Card Shop Chance: 10
	Card Shop Bonus Seq: 0
	Card Shop Min GSW(0): 11
	Card Shop Block Duplicates: 0
	Disp Flags: 0x0
	Tribe: 115
	Sort Value: 300
Item 329:
	Name: KIRA_PANSY
	Icon id: 138
	AnimPose Name: e_pansy_k
	Animation Name: pansy__k_Z_1
	Name Message: ename_081 (Amazy Dayzee)
	Description Message: ehelp_081
	Buy Price: 500
	Sell Price: 300
	HP Gain: 0
	XP Gain: 0
	Card Bag Chance: 1
	Card Shop Chance: 1
	Card Shop Bonus Seq: 0
	Card Shop Min GSW(0): 11
	Card Shop Block Duplicates: 0
	Disp Flags: 0x0
	Tribe: 117
	Sort Value: 301
Item 330:
	Name: KIRA_PANSY_BLK
	Icon id: 137
	AnimPose Name: e_pansy_k
	Animation Name: pansy__k_Z_1
	Name Message: ename_308 (Dark Dayzee)
	Description Message: ehelp_308
	Buy Price: 150
	Sell Price: 60
	HP Gain: 0
	XP Gain: 0
	Card Bag Chance: 2
	Card Shop Chance: 4
	Card Shop Bonus Seq: 0
	Card Shop Min GSW(0): 225
	Card Shop Block Duplicates: 0
	Disp Flags: 0x2
	Tribe: 119
	Sort Value: 302
Item 331:
	Name: CHOROBON
	Icon id: 136
	AnimPose Name: e_chorobon
	Animation Name: CBN_Z_1
	Name Message: ename_085 (Fuzzy)
	Description Message: ehelp_085
	Buy Price: 15
	Sell Price: 2
	HP Gain: 0
	XP Gain: 0
	Card Bag Chance: 20
	Card Shop Chance: 10
	Card Shop Bonus Seq: 0
	Card Shop Min GSW(0): 11
	Card Shop Block Duplicates: 0
	Disp Flags: 0x0
	Tribe: 96
	Sort Value: 303
Item 332:
	Name: FLOWER_CHOROBON
	Icon id: 136
	AnimPose Name: e_chorobon_f
	Animation Name: CBN_Z_1
	Name Message: ename_086 (Pink Fuzzy)
	Description Message: ehelp_086
	Buy Price: 30
	Sell Price: 6
	HP Gain: 0
	XP Gain: 0
	Card Bag Chance: 20
	Card Shop Chance: 10
	Card Shop Bonus Seq: 0
	Card Shop Min GSW(0): 11
	Card Shop Block Duplicates: 0
	Disp Flags: 0x0
	Tribe: 97
	Sort Value: 304
Item 333:
	Name: FLOWER_CHOROBON_BLK
	Icon id: 136
	AnimPose Name: e_chorobon_f
	Animation Name: CBN_Z_1
	Name Message: ename_309 (Dark Fuzzy)
	Description Message: ehelp_309
	Buy Price: 20
	Sell Price: 2
	HP Gain: 0
	XP Gain: 0
	Card Bag Chance: 20
	Card Shop Chance: 10
	Card Shop Bonus Seq: 0
	Card Shop Min GSW(0): 225
	Card Shop Block Duplicates: 0
	Disp Flags: 0x2
	Tribe: 98
	Sort Value: 305
Item 334:
	Name: SAMBO
	Icon id: 136
	AnimPose Name: e_sanbo
	Animation Name: SNB_Z_1
	Name Message: ename_091 (Pokey)
	Description Message: ehelp_091
	Buy Price: 20
	Sell Price: 2
	HP Gain: 0
	XP Gain: 0
	Card Bag Chance: 20
	Card Shop Chance: 10
	Card Shop Bonus Seq: 0
	Card Shop Min GSW(0): 11
	Card Shop Block Duplicates: 0
	Disp Flags: 0x0
	Tribe: 102
	Sort Value: 306
Item 335:
	Name: DOKU_SAMBO
	Icon id: 136
	AnimPose Name: e_sanbo_m
	Animation Name: SNB_Z_1
	Name Message: ename_093 (Poison Pokey)
	Description Message: ehelp_093
	Buy Price: 20
	Sell Price: 2
	HP Gain: 0
	XP Gain: 0
	Card Bag Chance: 20
	Card Shop Chance: 10
	Card Shop Bonus Seq: 0
	Card Shop Min GSW(0): 11
	Card Shop Block Duplicates: 0
	Disp Flags: 0x0
	Tribe: 104
	Sort Value: 307
Item 336:
	Name: DOKU_SAMBO_BLK
	Icon id: 136
	AnimPose Name: e_sanbo_m
	Animation Name: SNB_Z_1
	Name Message: ename_310 (Dark Pokey)
	Description Message: ehelp_310
	Buy Price: 30
	Sell Price: 6
	HP Gain: 0
	XP Gain: 0
	Card Bag Chance: 20
	Card Shop Chance: 10
	Card Shop Bonus Seq: 0
	Card Shop Min GSW(0): 225
	Card Shop Block Duplicates: 0
	Disp Flags: 0x2
	Tribe: 106
	Sort Value: 308
Item 337:
	Name: BASABASA
	Icon id: 136
	AnimPose Name: e_basabasa
	Animation Name: Z_1
	Name Message: ename_095 (Swooper)
	Description Message: ehelp_095
	Buy Price: 15
	Sell Price: 2
	HP Gain: 0
	XP Gain: 0
	Card Bag Chance: 10
	Card Shop Chance: 5
	Card Shop Bonus Seq: 0
	Card Shop Min GSW(0): 11
	Card Shop Block Duplicates: 0
	Disp Flags: 0x0
	Tribe: 108
	Sort Value: 327
Item 338:
	Name: PUKUPUKU
	Icon id: 136
	AnimPose Name: e_pukupuku_g
	Animation Name: pukupuku_Z_1
	Name Message: ename_097 (Cheep Cheep)
	Description Message: ehelp_097
	Buy Price: 20
	Sell Price: 2
	HP Gain: 0
	XP Gain: 0
	Card Bag Chance: 20
	Card Shop Chance: 10
	Card Shop Bonus Seq: 0
	Card Shop Min GSW(0): 11
	Card Shop Block Duplicates: 0
	Disp Flags: 0x0
	Tribe: 88
	Sort Value: 309
Item 339:
	Name: GESSO
	Icon id: 136
	AnimPose Name: e_gesso
	Animation Name: yari_dancer_Z_1
	Name Message: ename_100 (Blooper)
	Description Message: ehelp_100
	Buy Price: 25
	Sell Price: 3
	HP Gain: 0
	XP Gain: 0
	Card Bag Chance: 20
	Card Shop Chance: 10
	Card Shop Bonus Seq: 0
	Card Shop Min GSW(0): 11
	Card Shop Block Duplicates: 0
	Disp Flags: 0x0
	Tribe: 91
	Sort Value: 310
Item 340:
	Name: FUGUMODOKI
	Icon id: 136
	AnimPose Name: e_hugumodoki
	Animation Name: Z_1
	Name Message: ename_102 (Bittacuda)
	Description Message: ehelp_102
	Buy Price: 30
	Sell Price: 6
	HP Gain: 0
	XP Gain: 0
	Card Bag Chance: 20
	Card Shop Chance: 10
	Card Shop Bonus Seq: 33
	Card Shop Min GSW(0): 11
	Card Shop Block Duplicates: 0
	Disp Flags: 0x0
	Tribe: 93
	Sort Value: 311
Item 341:
	Name: KUROKUMORN
	Icon id: 136
	AnimPose Name: e_kmoon
	Animation Name: Z_1
	Name Message: ename_103 (Ruff Puff)
	Description Message: ehelp_103
	Buy Price: 25
	Sell Price: 3
	HP Gain: 0
	XP Gain: 0
	Card Bag Chance: 10
	Card Shop Chance: 5
	Card Shop Bonus Seq: 0
	Card Shop Min GSW(0): 11
	Card Shop Block Duplicates: 0
	Disp Flags: 0x0
	Tribe: 109
	Sort Value: 357
Item 342:
	Name: KUROKUMORN_BLK
	Icon id: 136
	AnimPose Name: e_kmoon_w
	Animation Name: Z_1
	Name Message: ename_311 (Dark Ruff Puff)
	Description Message: ehelp_311
	Buy Price: 30
	Sell Price: 6
	HP Gain: 0
	XP Gain: 0
	Card Bag Chance: 20
	Card Shop Chance: 10
	Card Shop Bonus Seq: 0
	Card Shop Min GSW(0): 225
	Card Shop Block Duplicates: 0
	Disp Flags: 0x2
	Tribe: 111
	Sort Value: 358
Item 343:
	Name: HANNYA
	Icon id: 136
	AnimPose Name: e_hannya
	Animation Name: Z_1
	Name Message: ename_108 (Spania)
	Description Message: ehelp_108
	Buy Price: 35
	Sell Price: 7
	HP Gain: 0
	XP Gain: 0
	Card Bag Chance: 10
	Card Shop Chance: 5
	Card Shop Bonus Seq: 0
	Card Shop Min GSW(0): 11
	Card Shop Block Duplicates: 0
	Disp Flags: 0x0
	Tribe: 113
	Sort Value: 316
Item 344:
	Name: HENNYA_BLK
	Icon id: 136
	AnimPose Name: e_hannya_p
	Animation Name: Z_1
	Name Message: ename_312 (Dark Spania)
	Description Message: ehelp_312
	Buy Price: 40
	Sell Price: 12
	HP Gain: 0
	XP Gain: 0
	Card Bag Chance: 20
	Card Shop Chance: 10
	Card Shop Bonus Seq: 0
	Card Shop Min GSW(0): 225
	Card Shop Block Duplicates: 0
	Disp Flags: 0x2
	Tribe: 114
	Sort Value: 317
Item 345:
	Name: NOROINOROI
	Icon id: 136
	AnimPose Name: e_card_noroi
	Animation Name: Z_1
	Name Message: ename_110 (Cursya)
	Description Message: ehelp_110
	Buy Price: 20
	Sell Price: 2
	HP Gain: 0
	XP Gain: 0
	Card Bag Chance: 10
	Card Shop Chance: 5
	Card Shop Bonus Seq: 0
	Card Shop Min GSW(0): 11
	Card Shop Block Duplicates: 0
	Disp Flags: 0x0
	Tribe: 245
	Sort Value: 318
Item 346:
	Name: NOROINOROI_M
	Icon id: 136
	AnimPose Name: e_card_nri_m
	Animation Name: Z_1
	Name Message: ename_111 (Back Cursya)
	Description Message: ehelp_111
	Buy Price: 40
	Sell Price: 12
	HP Gain: 0
	XP Gain: 0
	Card Bag Chance: 10
	Card Shop Chance: 5
	Card Shop Bonus Seq: 0
	Card Shop Min GSW(0): 11
	Card Shop Block Duplicates: 0
	Disp Flags: 0x0
	Tribe: 246
	Sort Value: 319
Item 347:
	Name: NOROINOROI_P
	Icon id: 136
	AnimPose Name: e_card_nri_p
	Animation Name: Z_1
	Name Message: ename_112 (Tech Cursya)
	Description Message: ehelp_112
	Buy Price: 20
	Sell Price: 2
	HP Gain: 0
	XP Gain: 0
	Card Bag Chance: 20
	Card Shop Chance: 10
	Card Shop Bonus Seq: 0
	Card Shop Min GSW(0): 11
	Card Shop Block Duplicates: 0
	Disp Flags: 0x0
	Tribe: 247
	Sort Value: 320
Item 348:
	Name: NOROINOROI_R
	Icon id: 136
	AnimPose Name: e_card_nri_r
	Animation Name: Z_1
	Name Message: ename_113 (Heavy Cursya)
	Description Message: ehelp_113
	Buy Price: 20
	Sell Price: 2
	HP Gain: 0
	XP Gain: 0
	Card Bag Chance: 20
	Card Shop Chance: 10
	Card Shop Bonus Seq: 0
	Card Shop Min GSW(0): 11
	Card Shop Block Duplicates: 0
	Disp Flags: 0x0
	Tribe: 248
	Sort Value: 321
Item 349:
	Name: NOROINOROI_Y
	Icon id: 136
	AnimPose Name: e_card_nri_y
	Animation Name: Z_1
	Name Message: ename_114 (Reversya Cursya)
	Description Message: ehelp_114
	Buy Price: 20
	Sell Price: 2
	HP Gain: 0
	XP Gain: 0
	Card Bag Chance: 20
	Card Shop Chance: 10
	Card Shop Bonus Seq: 0
	Card Shop Min GSW(0): 11
	Card Shop Block Duplicates: 0
	Disp Flags: 0x0
	Tribe: 249
	Sort Value: 322
Item 350:
	Name: NOROINOROI_BLK
	Icon id: 136
	AnimPose Name: e_card_noroi
	Animation Name: Z_1
	Name Message: ename_313 (Dark Cursya)
	Description Message: ehelp_313
	Buy Price: 25
	Sell Price: 3
	HP Gain: 0
	XP Gain: 0
	Card Bag Chance: 20
	Card Shop Chance: 10
	Card Shop Bonus Seq: 0
	Card Shop Min GSW(0): 225
	Card Shop Block Duplicates: 0
	Disp Flags: 0x2
	Tribe: 250
	Sort Value: 323
Item 351:
	Name: NOROINOROI_P_BLK
	Icon id: 136
	AnimPose Name: e_card_nri_p
	Animation Name: Z_1
	Name Message: ename_315 (Dark Tech Cursya)
	Description Message: ehelp_315
	Buy Price: 25
	Sell Price: 3
	HP Gain: 0
	XP Gain: 0
	Card Bag Chance: 20
	Card Shop Chance: 10
	Card Shop Bonus Seq: 0
	Card Shop Min GSW(0): 225
	Card Shop Block Duplicates: 0
	Disp Flags: 0x2
	Tribe: 251
	Sort Value: 324
Item 352:
	Name: NOROINOROI_R_BLK
	Icon id: 136
	AnimPose Name: e_card_nri_r
	Animation Name: Z_1
	Name Message: ename_316 (Dark Heavy Cursya)
	Description Message: ehelp_316
	Buy Price: 25
	Sell Price: 3
	HP Gain: 0
	XP Gain: 0
	Card Bag Chance: 20
	Card Shop Chance: 10
	Card Shop Bonus Seq: 0
	Card Shop Min GSW(0): 225
	Card Shop Block Duplicates: 0
	Disp Flags: 0x2
	Tribe: 252
	Sort Value: 325
Item 353:
	Name: NOROINOROI_Y_BLK
	Icon id: 136
	AnimPose Name: e_card_nri_y
	Animation Name: Z_1
	Name Message: ename_317 (Dark Reversya Cursya)
	Description Message: ehelp_317
	Buy Price: 25
	Sell Price: 3
	HP Gain: 0
	XP Gain: 0
	Card Bag Chance: 20
	Card Shop Chance: 10
	Card Shop Bonus Seq: 0
	Card Shop Min GSW(0): 225
	Card Shop Block Duplicates: 0
	Disp Flags: 0x2
	Tribe: 253
	Sort Value: 326
Item 354:
	Name: TERESA
	Icon id: 136
	AnimPose Name: e_teresa
	Animation Name: Z_1
	Name Message: ename_115 (Boo)
	Description Message: ehelp_115
	Buy Price: 15
	Sell Price: 2
	HP Gain: 0
	XP Gain: 0
	Card Bag Chance: 10
	Card Shop Chance: 5
	Card Shop Bonus Seq: 0
	Card Shop Min GSW(0): 11
	Card Shop Block Duplicates: 0
	Disp Flags: 0x0
	Tribe: 84
	Sort Value: 332
Item 355:
	Name: DARK_TERESA
	Icon id: 136
	AnimPose Name: e_teresa_p
	Animation Name: Z_1
	Name Message: ename_116 (Dark Boo)
	Description Message: ehelp_116
	Buy Price: 20
	Sell Price: 2
	HP Gain: 0
	XP Gain: 0
	Card Bag Chance: 10
	Card Shop Chance: 5
	Card Shop Bonus Seq: 0
	Card Shop Min GSW(0): 11
	Card Shop Block Duplicates: 0
	Disp Flags: 0x0
	Tribe: 85
	Sort Value: 333
Item 356:
	Name: DARK_TERESA_BLK
	Icon id: 136
	AnimPose Name: e_teresa_p
	Animation Name: Z_1
	Name Message: ename_318 (Dark Dark Boo)
	Description Message: ehelp_318
	Buy Price: 25
	Sell Price: 3
	HP Gain: 0
	XP Gain: 0
	Card Bag Chance: 20
	Card Shop Chance: 10
	Card Shop Bonus Seq: 0
	Card Shop Min GSW(0): 225
	Card Shop Block Duplicates: 0
	Disp Flags: 0x2
	Tribe: 86
	Sort Value: 334
Item 357:
	Name: BUBBLE
	Icon id: 136
	AnimPose Name: e_bubble
	Animation Name: Z_1
	Name Message: ename_119 (Lava Bubble)
	Description Message: ehelp_119
	Buy Price: 30
	Sell Price: 6
	HP Gain: 0
	XP Gain: 0
	Card Bag Chance: 20
	Card Shop Chance: 10
	Card Shop Bonus Seq: 0
	Card Shop Min GSW(0): 11
	Card Shop Block Duplicates: 0
	Disp Flags: 0x0
	Tribe: 121
	Sort Value: 359
Item 358:
	Name: WANWAN
	Icon id: 136
	AnimPose Name: e_wanwan
	Animation Name: WAZ_Z_1
	Name Message: ename_120 (Chain Chomp)
	Description Message: ehelp_120
	Buy Price: 40
	Sell Price: 12
	HP Gain: 0
	XP Gain: 0
	Card Bag Chance: 20
	Card Shop Chance: 10
	Card Shop Bonus Seq: 0
	Card Shop Min GSW(0): 11
	Card Shop Block Duplicates: 0
	Disp Flags: 0x0
	Tribe: 122
	Sort Value: 342
Item 359:
	Name: WANWAN_BLK
	Icon id: 136
	AnimPose Name: e_wanwan
	Animation Name: WAZ_Z_1
	Name Message: ename_319 (Dark Chomp)
	Description Message: ehelp_319
	Buy Price: 35
	Sell Price: 7
	HP Gain: 0
	XP Gain: 0
	Card Bag Chance: 20
	Card Shop Chance: 10
	Card Shop Bonus Seq: 0
	Card Shop Min GSW(0): 225
	Card Shop Block Duplicates: 0
	Disp Flags: 0x2
	Tribe: 124
	Sort Value: 345
Item 360:
	Name: RED_WANWAN
	Icon id: 137
	AnimPose Name: e_wanwan_r
	Animation Name: WAZ_Z_1
	Name Message: ename_121 (Red Chomp)
	Description Message: ehelp_121
	Buy Price: 110
	Sell Price: 44
	HP Gain: 0
	XP Gain: 0
	Card Bag Chance: 4
	Card Shop Chance: 8
	Card Shop Bonus Seq: 0
	Card Shop Min GSW(0): 11
	Card Shop Block Duplicates: 0
	Disp Flags: 0x0
	Tribe: 123
	Sort Value: 343
Item 361:
	Name: WANGWANG_X3
	Icon id: 137
	AnimPose Name: e_card_3wan1
	Animation Name: Z_1
	Name Message: ename_122 (The Underchomp)
	Description Message: ehelp_122
	Buy Price: 160
	Sell Price: 64
	HP Gain: 0
	XP Gain: 0
	Card Bag Chance: 2
	Card Shop Chance: 2
	Card Shop Bonus Seq: 0
	Card Shop Min GSW(0): 328
	Card Shop Block Duplicates: 0
	Disp Flags: 0x0
	Tribe: 324
	Sort Value: 344
Item 362:
	Name: SHINNOSUKE
	Icon id: 136
	AnimPose Name: e_sinnosuke
	Animation Name: SIS_Z_1
	Name Message: ename_128 (Bald Cleft)
	Description Message: ehelp_128
	Buy Price: 15
	Sell Price: 2
	HP Gain: 0
	XP Gain: 0
	Card Bag Chance: 20
	Card Shop Chance: 10
	Card Shop Bonus Seq: 0
	Card Shop Min GSW(0): 11
	Card Shop Block Duplicates: 0
	Disp Flags: 0x0
	Tribe: 99
	Sort Value: 346
Item 363:
	Name: SHINEMON
	Icon id: 136
	AnimPose Name: e_sinemon
	Animation Name: SIN_Z_1
	Name Message: ename_129 (Moon Cleft)
	Description Message: ehelp_129
	Buy Price: 25
	Sell Price: 3
	HP Gain: 0
	XP Gain: 0
	Card Bag Chance: 10
	Card Shop Chance: 5
	Card Shop Bonus Seq: 0
	Card Shop Min GSW(0): 11
	Card Shop Block Duplicates: 0
	Disp Flags: 0x0
	Tribe: 100
	Sort Value: 347
Item 364:
	Name: SHINEMON_BLK
	Icon id: 136
	AnimPose Name: e_sinemon
	Animation Name: SIN_Z_1
	Name Message: ename_320 (Dark Cleft)
	Description Message: ehelp_320
	Buy Price: 20
	Sell Price: 2
	HP Gain: 0
	XP Gain: 0
	Card Bag Chance: 20
	Card Shop Chance: 10
	Card Shop Bonus Seq: 0
	Card Shop Min GSW(0): 225
	Card Shop Block Duplicates: 0
	Disp Flags: 0x2
	Tribe: 101
	Sort Value: 348
Item 365:
	Name: DODON
	Icon id: 136
	AnimPose Name: e_dodon
	Animation Name: Z_1
	Name Message: ename_130 (Shlurp)
	Description Message: ehelp_130
	Buy Price: 35
	Sell Price: 7
	HP Gain: 0
	XP Gain: 0
	Card Bag Chance: 10
	Card Shop Chance: 5
	Card Shop Bonus Seq: 21
	Card Shop Min GSW(0): 11
	Card Shop Block Duplicates: 0
	Disp Flags: 0x0
	Tribe: 156
	Sort Value: 349
Item 366:
	Name: DODON_H
	Icon id: 136
	AnimPose Name: e_dodo2
	Animation Name: Z_1
	Name Message: ename_131 (Shlorp)
	Description Message: ehelp_131
	Buy Price: 20
	Sell Price: 2
	HP Gain: 0
	XP Gain: 0
	Card Bag Chance: 20
	Card Shop Chance: 10
	Card Shop Bonus Seq: 51
	Card Shop Min GSW(0): 11
	Card Shop Block Duplicates: 0
	Disp Flags: 0x0
	Tribe: 157
	Sort Value: 350
Item 367:
	Name: DODON_H_BLK
	Icon id: 136
	AnimPose Name: e_dodo2
	Animation Name: Z_1
	Name Message: ename_321 (Dark Shlurp)
	Description Message: ehelp_321
	Buy Price: 40
	Sell Price: 12
	HP Gain: 0
	XP Gain: 0
	Card Bag Chance: 20
	Card Shop Chance: 10
	Card Shop Bonus Seq: 0
	Card Shop Min GSW(0): 225
	Card Shop Block Duplicates: 0
	Disp Flags: 0x2
	Tribe: 158
	Sort Value: 351
Item 368:
	Name: DOSSUN
	Icon id: 137
	AnimPose Name: e_dossun
	Animation Name: dossun_Z_1
	Name Message: ename_132 (Thwomp)
	Description Message: ehelp_132
	Buy Price: 90
	Sell Price: 36
	HP Gain: 0
	XP Gain: 0
	Card Bag Chance: 2
	Card Shop Chance: 2
	Card Shop Bonus Seq: 0
	Card Shop Min GSW(0): 11
	Card Shop Block Duplicates: 0
	Disp Flags: 0x0
	Tribe: 265
	Sort Value: 352
Item 369:
	Name: GORON
	Icon id: 137
	AnimPose Name: e_goron
	Animation Name: yari_dancer_Z_1
	Name Message: ename_133 (Spiny Tromp)
	Description Message: ehelp_133
	Buy Price: 100
	Sell Price: 40
	HP Gain: 0
	XP Gain: 0
	Card Bag Chance: 2
	Card Shop Chance: 2
	Card Shop Bonus Seq: 0
	Card Shop Min GSW(0): 11
	Card Shop Block Duplicates: 0
	Disp Flags: 0x0
	Tribe: 266
	Sort Value: 353
Item 370:
	Name: KORON
	Icon id: 137
	AnimPose Name: e_koron
	Animation Name: yari_dancer_Z_1
	Name Message: ename_134 (Spiky Tromp)
	Description Message: ehelp_134
	Buy Price: 80
	Sell Price: 32
	HP Gain: 0
	XP Gain: 0
	Card Bag Chance: 2
	Card Shop Chance: 2
	Card Shop Bonus Seq: 0
	Card Shop Min GSW(0): 11
	Card Shop Block Duplicates: 0
	Disp Flags: 0x0
	Tribe: 267
	Sort Value: 354
Item 371:
	Name: KILLER
	Icon id: 136
	AnimPose Name: e_kilr
	Animation Name: KIL_Z_1
	Name Message: ename_135 (Bullet Bill)
	Description Message: ehelp_135
	Buy Price: 25
	Sell Price: 3
	HP Gain: 0
	XP Gain: 0
	Card Bag Chance: 20
	Card Shop Chance: 10
	Card Shop Bonus Seq: 0
	Card Shop Min GSW(0): 11
	Card Shop Block Duplicates: 0
	Disp Flags: 0x0
	Tribe: 82
	Sort Value: 355
Item 372:
	Name: KILLER_CANON
	Icon id: 136
	AnimPose Name: e_killtai
	Animation Name: KTA_Z_1
	Name Message: ename_136 (Bill Blaster)
	Description Message: ehelp_136
	Buy Price: 30
	Sell Price: 6
	HP Gain: 0
	XP Gain: 0
	Card Bag Chance: 20
	Card Shop Chance: 10
	Card Shop Bonus Seq: 0
	Card Shop Min GSW(0): 11
	Card Shop Block Duplicates: 0
	Disp Flags: 0x0
	Tribe: 83
	Sort Value: 356
Item 373:
	Name: OCTARO_R
	Icon id: 136
	AnimPose Name: e_octa2
	Animation Name: Z_1
	Name Message: ename_139 (Squiglet)
	Description Message: ehelp_139
	Buy Price: 10
	Sell Price: 1
	HP Gain: 0
	XP Gain: 0
	Card Bag Chance: 20
	Card Shop Chance: 10
	Card Shop Bonus Seq: 0
	Card Shop Min GSW(0): 11
	Card Shop Block Duplicates: 0
	Disp Flags: 0x0
	Tribe: 125
	Sort Value: 284
Item 374:
	Name: OCTARO
	Icon id: 136
	AnimPose Name: e_octar
	Animation Name: Z_1
	Name Message: ename_140 (Squig)
	Description Message: ehelp_140
	Buy Price: 35
	Sell Price: 7
	HP Gain: 0
	XP Gain: 0
	Card Bag Chance: 10
	Card Shop Chance: 5
	Card Shop Bonus Seq: 0
	Card Shop Min GSW(0): 11
	Card Shop Block Duplicates: 0
	Disp Flags: 0x0
	Tribe: 126
	Sort Value: 285
Item 375:
	Name: OCTARO_G
	Icon id: 136
	AnimPose Name: e_octa3
	Animation Name: Z_1
	Name Message: ename_142 (Squog)
	Description Message: ehelp_142
	Buy Price: 20
	Sell Price: 2
	HP Gain: 0
	XP Gain: 0
	Card Bag Chance: 20
	Card Shop Chance: 10
	Card Shop Bonus Seq: 51
	Card Shop Min GSW(0): 11
	Card Shop Block Duplicates: 0
	Disp Flags: 0x0
	Tribe: 128
	Sort Value: 286
Item 376:
	Name: OCTARO_G_BLK
	Icon id: 136
	AnimPose Name: e_octa3
	Animation Name: Z_1
	Name Message: ename_322 (Dark Squiglet)
	Description Message: ehelp_322
	Buy Price: 30
	Sell Price: 6
	HP Gain: 0
	XP Gain: 0
	Card Bag Chance: 20
	Card Shop Chance: 10
	Card Shop Bonus Seq: 0
	Card Shop Min GSW(0): 225
	Card Shop Block Duplicates: 0
	Disp Flags: 0x2
	Tribe: 132
	Sort Value: 288
Item 377:
	Name: OCTARO_W
	Icon id: 136
	AnimPose Name: e_octa4
	Animation Name: Z_1
	Name Message: ename_144 (Squoinker)
	Description Message: ehelp_144
	Buy Price: 30
	Sell Price: 6
	HP Gain: 0
	XP Gain: 0
	Card Bag Chance: 20
	Card Shop Chance: 10
	Card Shop Bonus Seq: 61
	Card Shop Min GSW(0): 11
	Card Shop Block Duplicates: 0
	Disp Flags: 0x0
	Tribe: 130
	Sort Value: 287
Item 378:
	Name: TECKTIE
	Icon id: 136
	AnimPose Name: e_tekti
	Animation Name: Z_1
	Name Message: ename_146 (Sproing-Oing)
	Description Message: ehelp_146
	Buy Price: 15
	Sell Price: 2
	HP Gain: 0
	XP Gain: 0
	Card Bag Chance: 20
	Card Shop Chance: 10
	Card Shop Bonus Seq: 0
	Card Shop Min GSW(0): 11
	Card Shop Block Duplicates: 0
	Disp Flags: 0x0
	Tribe: 134
	Sort Value: 289
Item 379:
	Name: TECKTIE_M
	Icon id: 136
	AnimPose Name: e_tekt2
	Animation Name: Z_1
	Name Message: ename_148 (Boing-Oing)
	Description Message: ehelp_148
	Buy Price: 20
	Sell Price: 2
	HP Gain: 0
	XP Gain: 0
	Card Bag Chance: 20
	Card Shop Chance: 10
	Card Shop Bonus Seq: 41
	Card Shop Min GSW(0): 11
	Card Shop Block Duplicates: 0
	Disp Flags: 0x0
	Tribe: 136
	Sort Value: 290
Item 380:
	Name: TECKTIE_H
	Icon id: 136
	AnimPose Name: e_tekt3
	Animation Name: Z_1
	Name Message: ename_150 (Zoing-Oing)
	Description Message: ehelp_150
	Buy Price: 25
	Sell Price: 3
	HP Gain: 0
	XP Gain: 0
	Card Bag Chance: 20
	Card Shop Chance: 10
	Card Shop Bonus Seq: 81
